"Date","Value"
"22-08-2018","1.3857"
"23-08-2018","1.3879"
"24-08-2018","1.3885"
"28-08-2018","1.4184"
"29-08-2018","1.462"
"30-08-2018","1.43"
"31-08-2018","1.408"
"03-09-2018","1.3837"
"04-09-2018","1.4011"
"05-09-2018","1.4442"
"06-09-2018","1.3947"
"07-09-2018","1.4316"
"10-09-2018","1.445"
"11-09-2018","1.4687"
"12-09-2018","1.4616"
"13-09-2018","1.4798"
"14-09-2018","1.5006"
"17-09-2018","1.5092"
"18-09-2018","1.5375"
"19-09-2018","1.5856"
"20-09-2018","1.5678"
"21-09-2018","1.5326"
"24-09-2018","1.5851"
"25-09-2018","1.6082"
"26-09-2018","1.5763"
"27-09-2018","1.5745"
"28-09-2018","1.5588"
"01-10-2018","1.5615"
"02-10-2018","1.5234"
"03-10-2018","1.5466"
"04-10-2018","1.6409"
"05-10-2018","1.6887"
"08-10-2018","1.6623"
"09-10-2018","1.667"
"10-10-2018","1.7035"
"11-10-2018","1.665"
"12-10-2018","1.6253"
"15-10-2018","1.5961"
"16-10-2018","1.6029"
"17-10-2018","1.556"
"18-10-2018","1.5494"
"19-10-2018","1.5514"
"22-10-2018","1.5105"
"23-10-2018","1.4729"
"24-10-2018","1.4422"
"25-10-2018","1.4282"
"26-10-2018","1.3604"
"29-10-2018","1.386"
"30-10-2018","1.3915"
"31-10-2018","1.431"
"01-11-2018","1.4466"
"02-11-2018","1.4849"
"05-11-2018","1.49"
"06-11-2018","1.5248"
"07-11-2018","1.5254"
"08-11-2018","1.559"
"09-11-2018","1.4981"
"12-11-2018","1.4427"
"13-11-2018","1.5098"
"14-11-2018","1.5064"
"15-11-2018","1.414"
"16-11-2018","1.4199"
"19-11-2018","1.4136"
"20-11-2018","1.4362"
"21-11-2018","1.4357"
"22-11-2018","1.4598"
"23-11-2018","1.4195"
"26-11-2018","1.4153"
"27-11-2018","1.3991"
"28-11-2018","1.3968"
"29-11-2018","1.363"
"30-11-2018","1.43"
"03-12-2018","1.39"
"04-12-2018","1.35"
"05-12-2018","1.32"
"06-12-2018","1.24"
"07-12-2018","1.2837"
"10-12-2018","1.1806"
"11-12-2018","1.2024"
"12-12-2018","1.3355"
"13-12-2018","1.3165"
"14-12-2018","1.2896"
"17-12-2018","1.3247"
"18-12-2018","1.3393"
"19-12-2018","1.3283"
"20-12-2018","1.3237"
"21-12-2018","1.3781"
"24-12-2018","1.3001"
"27-12-2018","1.3586"
"28-12-2018","1.3433"
"31-12-2018","1.3339"
"02-01-2019","1.2544"
"03-01-2019","1.223"
"04-01-2019","1.326"
"07-01-2019","1.2789"
"08-01-2019","1.3315"
"09-01-2019","1.3174"
"10-01-2019","1.3181"
"11-01-2019","1.3279"
"14-01-2019","1.3322"
"15-01-2019","1.2986"
"16-01-2019","1.2986"
"17-01-2019","1.3659"
"18-01-2019","1.4145"
"21-01-2019","1.3565"
"22-01-2019","1.3441"
"23-01-2019","1.3829"
"24-01-2019","1.3325"
"25-01-2019","1.3611"
"28-01-2019","1.3257"
"29-01-2019","1.3277"
"30-01-2019","1.3147"
"31-01-2019","1.2531"
"01-02-2019","1.2845"
"04-02-2019","1.2845"
"05-02-2019","1.2801"
"06-02-2019","1.2615"
"07-02-2019","1.2339"
"08-02-2019","1.1761"
"11-02-2019","1.1963"
"12-02-2019","1.2156"
"13-02-2019","1.2169"
"14-02-2019","1.1761"
"15-02-2019","1.2123"
"18-02-2019","1.2084"
"19-02-2019","1.2283"
"20-02-2019","1.2579"
"21-02-2019","1.239"
"22-02-2019","1.1926"
"25-02-2019","1.2118"
"26-02-2019","1.2467"
"27-02-2019","1.3217"
"28-02-2019","1.3366"
"01-03-2019","1.3681"
"04-03-2019","1.3455"
"05-03-2019","1.318"
"06-03-2019","1.2573"
"07-03-2019","1.1893"
"08-03-2019","1.2228"
"11-03-2019","1.2029"
"12-03-2019","1.2099"
"13-03-2019","1.2431"
"14-03-2019","1.2641"
"15-03-2019","1.2467"
"18-03-2019","1.2236"
"19-03-2019","1.2264"
"20-03-2019","1.1766"
"21-03-2019","1.1147"
"22-03-2019","1.0644"
"25-03-2019","1.0267"
"26-03-2019","1.0827"
"27-03-2019","1.0505"
"28-03-2019","1.0626"
"29-03-2019","1.0945"
"01-04-2019","1.097"
"02-04-2019","1.0661"
"03-04-2019","1.1246"
"04-04-2019","1.152"
"05-04-2019","1.1573"
"08-04-2019","1.1426"
"09-04-2019","1.1751"
"10-04-2019","1.1437"
"11-04-2019","1.2098"
"12-04-2019","1.2501"
"15-04-2019","1.2518"
"16-04-2019","1.2521"
"17-04-2019","1.2734"
"18-04-2019","1.2356"
"23-04-2019","1.2617"
"24-04-2019","1.2203"
"25-04-2019","1.1973"
"26-04-2019","1.1837"
"29-04-2019","1.1936"
"30-04-2019","1.2238"
"01-05-2019","1.1994"
"02-05-2019","1.2399"
"03-05-2019","1.2554"
"07-05-2019","1.2493"
"08-05-2019","1.1995"
"09-05-2019","1.2027"
"10-05-2019","1.2157"
"13-05-2019","1.1833"
"14-05-2019","1.143"
"15-05-2019","1.1507"
"16-05-2019","1.148"
"17-05-2019","1.093"
"20-05-2019","1.1525"
"21-05-2019","1.1396"
"22-05-2019","1.1166"
"23-05-2019","1.0485"
"24-05-2019","1.0283"
"28-05-2019","1.016"
"29-05-2019","0.9771"
"30-05-2019","0.9941"
"31-05-2019","0.9775"
"03-06-2019","0.9596"
"04-06-2019","0.9938"
"05-06-2019","0.9152"
"06-06-2019","0.9431"
"07-06-2019","0.8901"
"10-06-2019","0.8873"
"11-06-2019","0.942"
"12-06-2019","0.9605"
"13-06-2019","0.8931"
"14-06-2019","0.9349"
"17-06-2019","0.9127"
"18-06-2019","0.8578"
"19-06-2019","0.9343"
"20-06-2019","0.906"
"21-06-2019","0.9069"
"24-06-2019","0.873"
"25-06-2019","0.9045"
"26-06-2019","0.8865"
"27-06-2019","0.9283"
"28-06-2019","0.9509"
"01-07-2019","0.8728"
"02-07-2019","0.8335"
"03-07-2019","0.7995"
"04-07-2019","0.7861"
"05-07-2019","0.852"
"08-07-2019","0.8123"
"09-07-2019","0.8177"
"10-07-2019","0.8592"
"11-07-2019","0.9413"
"12-07-2019","0.9448"
"15-07-2019","0.8578"
"16-07-2019","0.9269"
"17-07-2019","0.8634"
"18-07-2019","0.8579"
"19-07-2019","0.8389"
"22-07-2019","0.8125"
"23-07-2019","0.7875"
"24-07-2019","0.7643"
"25-07-2019","0.8174"
"26-07-2019","0.7975"
"29-07-2019","0.7685"
"30-07-2019","0.7562"
"31-07-2019","0.7313"
"01-08-2019","0.6886"
"02-08-2019","0.6679"
"05-08-2019","0.6133"
"06-08-2019","0.6237"
"07-08-2019","0.5797"
"08-08-2019","0.6342"
"09-08-2019","0.6002"
"12-08-2019","0.5989"
"13-08-2019","0.5932"
"14-08-2019","0.5446"
"15-08-2019","0.4977"
"16-08-2019","0.5611"
"19-08-2019","0.5858"
"20-08-2019","0.5535"
"21-08-2019","0.5531"
"22-08-2019","0.6165"
"23-08-2019","0.6065"
"27-08-2019","0.5386"
"28-08-2019","0.4807"
"29-08-2019","0.4763"
"30-08-2019","0.5161"
"02-09-2019","0.463"
"03-09-2019","0.4309"
"04-09-2019","0.535"
"05-09-2019","0.6383"
"06-09-2019","0.5321"
"09-09-2019","0.6273"
"10-09-2019","0.6514"
"11-09-2019","0.6591"
"12-09-2019","0.6567"
"13-09-2019","0.7731"
"16-09-2019","0.6969"
"17-09-2019","0.7"
"18-09-2019","0.7"
"19-09-2019","0.6417"
"20-09-2019","0.642"
"23-09-2019","0.551"
"24-09-2019","0.5456"
"25-09-2019","0.541"
"26-09-2019","0.5403"
"27-09-2019","0.5257"
"30-09-2019","0.5092"
"01-10-2019","0.4868"
"02-10-2019","0.5157"
"03-10-2019","0.5078"
"04-10-2019","0.4643"
"07-10-2019","0.4765"
"08-10-2019","0.4402"
"09-10-2019","0.4863"
"10-10-2019","0.5734"
"11-10-2019","0.7296"
"14-10-2019","0.6644"
"15-10-2019","0.7285"
"16-10-2019","0.7147"
"17-10-2019","0.7205"
"18-10-2019","0.7354"
"21-10-2019","0.7748"
"22-10-2019","0.7319"
"23-10-2019","0.7054"
"24-10-2019","0.6564"
"25-10-2019","0.6917"
"28-10-2019","0.746"
"29-10-2019","0.7446"
"30-10-2019","0.7107"
"31-10-2019","0.653"
"01-11-2019","0.6939"
"04-11-2019","0.7401"
"05-11-2019","0.7917"
"06-11-2019","0.7602"
"07-11-2019","0.7925"
"08-11-2019","0.8181"
"11-11-2019","0.8181"
"12-11-2019","0.8128"
"13-11-2019","0.785"
"14-11-2019","0.7508"
"15-11-2019","0.762"
"18-11-2019","0.7773"
"19-11-2019","0.7739"
"20-11-2019","0.7702"
"21-11-2019","0.7993"
"22-11-2019","0.7993"
"25-11-2019","0.7432"
"26-11-2019","0.6916"
"27-11-2019","0.7253"
"28-11-2019","0.7205"
"29-11-2019","0.7387"
"02-12-2019","0.7875"
"03-12-2019","0.7292"
"04-12-2019","0.7845"
"05-12-2019","0.8387"
"06-12-2019","0.7751"
"09-12-2019","0.8138"
"10-12-2019","0.8267"
"11-12-2019","0.8099"
"12-12-2019","0.907"
"13-12-2019","0.8617"
"16-12-2019","0.9003"
"17-12-2019","0.7888"
"18-12-2019","0.8077"
"19-12-2019","0.8724"
"20-12-2019","0.8546"
"23-12-2019","0.8051"
"24-12-2019","0.8352"
"27-12-2019","0.8148"
"30-12-2019","0.8894"
"31-12-2019","0.9129"
"02-01-2020","0.8523"
"03-01-2020","0.8094"
"06-01-2020","0.7874"
"07-01-2020","0.8133"
"08-01-2020","0.8502"
"09-01-2020","0.8791"
"10-01-2020","0.8261"
"13-01-2020","0.8084"
"14-01-2020","0.7637"
"15-01-2020","0.7095"
"16-01-2020","0.7046"
"17-01-2020","0.6954"
"20-01-2020","0.7156"
"21-01-2020","0.7042"
"22-01-2020","0.7099"
"23-01-2020","0.6632"
"24-01-2020","0.6237"
"27-01-2020","0.5713"
"28-01-2020","0.6118"
"29-01-2020","0.5935"
"30-01-2020","0.6128"
"31-01-2020","0.6128"
"03-02-2020","0.6021"
"04-02-2020","0.6278"
"05-02-2020","0.6671"
"06-02-2020","0.658"
"07-02-2020","0.6374"
"10-02-2020","0.6236"
"11-02-2020","0.6348"
"12-02-2020","0.6817"
"13-02-2020","0.7106"
"14-02-2020","0.689"
"17-02-2020","0.714"
"18-02-2020","0.6854"
"19-02-2020","0.6734"
"20-02-2020","0.6485"
"21-02-2020","0.6483"
"24-02-2020","0.5954"
"25-02-2020","0.5649"
"26-02-2020","0.5653"
"27-02-2020","0.5283"
"28-02-2020","0.5035"
"02-03-2020","0.4788"
"03-03-2020","0.464"
"04-03-2020","0.4451"
"05-03-2020","0.4038"
"06-03-2020","0.2666"
"09-03-2020","0.2145"
"10-03-2020","0.2368"
"11-03-2020","0.3732"
"12-03-2020","0.3558"
"13-03-2020","0.4789"
"16-03-2020","0.5571"
"17-03-2020","0.6402"
"18-03-2020","0.8534"
"19-03-2020","0.8619"
"20-03-2020","0.5839"
"23-03-2020","0.4119"
"24-03-2020","0.4613"
"25-03-2020","0.4572"
"26-03-2020","0.4337"
"27-03-2020","0.3807"
"30-03-2020","0.3625"
"31-03-2020","0.419"
"01-04-2020","0.3917"
"02-04-2020","0.3859"
"03-04-2020","0.3701"
"06-04-2020","0.3757"
"07-04-2020","0.4325"
"08-04-2020","0.4452"
"09-04-2020","0.3315"
"14-04-2020","0.3627"
"15-04-2020","0.3379"
"16-04-2020","0.33"
"17-04-2020","0.3406"
"20-04-2020","0.4335"
"21-04-2020","0.3129"
"22-04-2020","0.3394"
"23-04-2020","0.3194"
"24-04-2020","0.3224"
"27-04-2020","0.3446"
"28-04-2020","0.3285"
"29-04-2020","0.325"
"30-04-2020","0.325"
"01-05-2020","0.3321"
"04-05-2020","0.3072"
"05-05-2020","0.3072"
"06-05-2020","0.2519"
"07-05-2020","0.325"
"11-05-2020","0.2726"
"12-05-2020","0.2855"
"13-05-2020","0.2577"
"14-05-2020","0.2976"
"15-05-2020","0.2807"
"18-05-2020","0.3118"
"19-05-2020","0.3202"
"20-05-2020","0.3355"
"21-05-2020","0.2072"
"22-05-2020","0.2083"
"26-05-2020","0.2532"
"27-05-2020","0.2173"
"28-05-2020","0.2122"
"29-05-2020","0.2292"
"01-06-2020","0.2671"
"02-06-2020","0.2689"
"03-06-2020","0.3049"
"04-06-2020","0.3464"
"05-06-2020","0.3877"
"08-06-2020","0.4048"
"09-06-2020","0.3401"
"10-06-2020","0.2847"
"11-06-2020","0.247"
"12-06-2020","0.2976"
"15-06-2020","0.2642"
"16-06-2020","0.2153"
"17-06-2020","0.2357"
"18-06-2020","0.3064"
"19-06-2020","0.2675"
"22-06-2020","0.2443"
"23-06-2020","0.2913"
"24-06-2020","0.242"
"25-06-2020","0.2333"
"26-06-2020","0.2446"
"29-06-2020","0.2145"
"30-06-2020","0.2074"
"01-07-2020","0.2703"
"02-07-2020","0.228"
"03-07-2020","0.2422"
"06-07-2020","0.2231"
"07-07-2020","0.2196"
"08-07-2020","0.2499"
"09-07-2020","0.2217"
"10-07-2020","0.2193"
"13-07-2020","0.2431"
"14-07-2020","0.2056"
"15-07-2020","0.2519"
"16-07-2020","0.1824"
"17-07-2020","0.1977"
"20-07-2020","0.2112"
"21-07-2020","0.2089"
"22-07-2020","0.1859"
"23-07-2020","0.1949"
"24-07-2020","0.2014"
"27-07-2020","0.1864"
"28-07-2020","0.2058"
"29-07-2020","0.1599"
"30-07-2020","0.1379"
"31-07-2020","0.1702"
"03-08-2020","0.1434"
"04-08-2020","0.1239"
"05-08-2020","0.2062"
"06-08-2020","0.1723"
"07-08-2020","0.2292"
"10-08-2020","0.2205"
"11-08-2020","0.2521"
"12-08-2020","0.3008"
"13-08-2020","0.2938"
"14-08-2020","0.2958"
"17-08-2020","0.2906"
"18-08-2020","0.2757"
"19-08-2020","0.2927"
"20-08-2020","0.2927"
"21-08-2020","0.2958"
"24-08-2020","0.276"
"25-08-2020","0.3223"
"26-08-2020","0.3806"
"27-08-2020","0.3926"
"28-08-2020","0.3763"
"01-09-2020","0.3872"
"02-09-2020","0.3139"
"03-09-2020","0.3138"
"04-09-2020","0.3039"
"07-09-2020","0.2946"
"08-09-2020","0.2343"
"09-09-2020","0.3135"
"10-09-2020","0.3099"
"11-09-2020","0.2438"
"14-09-2020","0.2743"
"15-09-2020","0.265"
"16-09-2020","0.2803"
"17-09-2020","0.2532"
"18-09-2020","0.2202"
"21-09-2020","0.2233"
"22-09-2020","0.2598"
"23-09-2020","0.2745"
"24-09-2020","0.2616"
"25-09-2020","0.2283"
"28-09-2020","0.2491"
"29-09-2020","0.2243"
"30-09-2020","0.2774"
"01-10-2020","0.2674"
"02-10-2020","0.3184"
"05-10-2020","0.3508"
"06-10-2020","0.3615"
"07-10-2020","0.3776"
"08-10-2020","0.3606"
"09-10-2020","0.3348"
"12-10-2020","0.3446"
"13-10-2020","0.289"
"14-10-2020","0.2656"
"15-10-2020","0.2378"
"16-10-2020","0.2441"
"19-10-2020","0.2218"
"20-10-2020","0.2408"
"21-10-2020","0.309"
"22-10-2020","0.3548"
"23-10-2020","0.3347"
"26-10-2020","0.3628"
"27-10-2020","0.2995"
"28-10-2020","0.2725"
"29-10-2020","0.2724"
"30-10-2020","0.3074"
"02-11-2020","0.2966"
"03-11-2020","0.338"
"04-11-2020","0.2772"
"05-11-2020","0.2948"
"06-11-2020","0.3431"
"09-11-2020","0.4402"
"10-11-2020","0.4687"
"11-11-2020","0.4616"
"12-11-2020","0.4324"
"13-11-2020","0.4034"
"16-11-2020","0.4312"
"17-11-2020","0.4055"
"18-11-2020","0.425"
"19-11-2020","0.3752"
"20-11-2020","0.4324"
"23-11-2020","0.3803"
"24-11-2020","0.3779"
"25-11-2020","0.3754"
"26-11-2020","0.3648"
"27-11-2020","0.3691"
"30-11-2020","0.3639"
"01-12-2020","0.4192"
"02-12-2020","0.4183"
"03-12-2020","0.4017"
"04-12-2020","0.4113"
"07-12-2020","0.363"
"08-12-2020","0.3277"
"09-12-2020","0.3185"
"10-12-2020","0.247"
"11-12-2020","0.2193"
"14-12-2020","0.3225"
"15-12-2020","0.3141"
"16-12-2020","0.3412"
"17-12-2020","0.3343"
"18-12-2020","0.3225"
"21-12-2020","0.2688"
"22-12-2020","0.2546"
"23-12-2020","0.3759"
"24-12-2020","0.3191"
"29-12-2020","0.2688"
"30-12-2020","0.2711"
"31-12-2020","0.2513"
"04-01-2021","0.2578"
"05-01-2021","0.2771"
"06-01-2021","0.295"
"07-01-2021","0.3732"
"08-01-2021","0.3595"
"11-01-2021","0.4101"
"12-01-2021","0.4395"
"13-01-2021","0.4082"
"14-01-2021","0.385"
"15-01-2021","0.3732"
"18-01-2021","0.4079"
"19-01-2021","0.3613"
"20-01-2021","0.3538"
"21-01-2021","0.4101"
"22-01-2021","0.3832"
"25-01-2021","0.3439"
"26-01-2021","0.3528"
"27-01-2021","0.3623"
"28-01-2021","0.3699"
"29-01-2021","0.4196"
"01-02-2021","0.4129"
"02-02-2021","0.4469"
"03-02-2021","0.4385"
"04-02-2021","0.4855"
"05-02-2021","0.5388"
"08-02-2021","0.5319"
"09-02-2021","0.5112"
"10-02-2021","0.5316"
"11-02-2021","0.5161"
"12-02-2021","0.5626"
"15-02-2021","0.6265"
"16-02-2021","0.6999"
"17-02-2021","0.6571"
"18-02-2021","0.6814"
"19-02-2021","0.7429"
"22-02-2021","0.738"
"23-02-2021","0.7776"
"24-02-2021","0.8229"
"25-02-2021","0.845"
"26-02-2021","0.8767"
"01-03-2021","0.8224"
"02-03-2021","0.7644"
"03-03-2021","0.8313"
"04-03-2021","0.7946"
"05-03-2021","0.8315"
"08-03-2021","0.8148"
"09-03-2021","0.7886"
"10-03-2021","0.782"
"11-03-2021","0.8098"
"12-03-2021","0.8911"
"15-03-2021","0.8605"
"16-03-2021","0.8549"
"17-03-2021","0.9005"
"18-03-2021","0.9429"
"19-03-2021","0.9099"
"22-03-2021","0.8885"
"23-03-2021","0.8365"
"24-03-2021","0.8218"
"25-03-2021","0.8044"
"26-03-2021","0.824"
"29-03-2021","0.8582"
"30-03-2021","0.9065"
"31-03-2021","0.9108"
"01-04-2021","0.8711"
"06-04-2021","0.8675"
"07-04-2021","0.8607"
"08-04-2021","0.8356"
"09-04-2021","0.8549"
"12-04-2021","0.8704"
"13-04-2021","0.8631"
"14-04-2021","0.8838"
"15-04-2021","0.8056"
"16-04-2021","0.8424"
"19-04-2021","0.8331"
"20-04-2021","0.8116"
"21-04-2021","0.8225"
"22-04-2021","0.8068"
"23-04-2021","0.8242"
"26-04-2021","0.8307"
"27-04-2021","0.844"
"28-04-2021","0.871"
"29-04-2021","0.9176"
"30-04-2021","0.9139"
"04-05-2021","0.8693"
"05-05-2021","0.8923"
"06-05-2021","0.8628"
"07-05-2021","0.8416"
"10-05-2021","0.8654"
"11-05-2021","0.9176"
"12-05-2021","0.9672"
"13-05-2021","0.9813"
"14-05-2021","0.9488"
"17-05-2021","0.9508"
"18-05-2021","0.946"
"19-05-2021","0.9275"
"20-05-2021","0.9304"
"21-05-2021","0.9243"
"24-05-2021","0.8998"
"25-05-2021","0.8772"
"26-05-2021","0.8389"
"27-05-2021","0.8949"
"28-05-2021","0.8741"
"01-06-2021","0.9142"
"02-06-2021","0.8875"
"03-06-2021","0.9198"
"04-06-2021","0.8824"
"07-06-2021","0.8961"
"08-06-2021","0.8648"
"09-06-2021","0.8256"
"10-06-2021","0.8454"
"11-06-2021","0.8032"
"14-06-2021","0.8261"
"15-06-2021","0.8506"
"16-06-2021","0.8371"
"17-06-2021","0.8764"
"18-06-2021","0.8404"
"21-06-2021","0.8458"
"22-06-2021","0.8667"
"23-06-2021","0.8678"
"24-06-2021","0.8299"
"25-06-2021","0.862"
"28-06-2021","0.821"
"29-06-2021","0.8229"
"30-06-2021","0.8229"
"01-07-2021","0.8174"
"02-07-2021","0.7957"
"05-07-2021","0.804"
"06-07-2021","0.7205"
"07-07-2021","0.6843"
"08-07-2021","0.6824"
"09-07-2021","0.7484"
"12-07-2021","0.7307"
"13-07-2021","0.7057"
"14-07-2021","0.7112"
"15-07-2021","0.7543"
"16-07-2021","0.7118"
"19-07-2021","0.634"
"20-07-2021","0.6285"
"21-07-2021","0.679"
"22-07-2021","0.646"
"23-07-2021","0.6631"
"26-07-2021","0.6498"
"27-07-2021","0.6423"
"28-07-2021","0.6497"
"29-07-2021","0.648"
"30-07-2021","0.6471"
"02-08-2021","0.6244"
"03-08-2021","0.5959"
"04-08-2021","0.6093"
"05-08-2021","0.599"
"06-08-2021","0.6892"
"09-08-2021","0.6493"
"10-08-2021","0.6537"
"11-08-2021","0.6513"
"12-08-2021","0.6725"
"13-08-2021","0.6547"
"16-08-2021","0.6469"
"17-08-2021","0.6366"
"18-08-2021","0.6439"
"19-08-2021","0.6184"
"20-08-2021","0.6067"
"23-08-2021","0.6201"
"24-08-2021","0.6196"
"25-08-2021","0.6782"
"26-08-2021","0.6779"
"27-08-2021","0.6663"
"31-08-2021","0.7103"
"01-09-2021","0.6867"
"02-09-2021","0.6734"
"03-09-2021","0.7031"
"06-09-2021","0.6825"
"07-09-2021","0.7275"
"08-09-2021","0.7186"
"09-09-2021","0.7281"
"10-09-2021","0.7343"
"13-09-2021","0.7349"
"14-09-2021","0.7278"
"15-09-2021","0.7499"
"16-09-2021","0.7966"
"17-09-2021","0.8428"
"20-09-2021","0.7942"
"21-09-2021","0.791"
"22-09-2021","0.7923"
"23-09-2021","0.8902"
"24-09-2021","0.9243"
"27-09-2021","0.9491"
"28-09-2021","0.9899"
"29-09-2021","0.9821"
"30-09-2021","1.0313"
"01-10-2021","1.0184"
"04-10-2021","1.0031"
"05-10-2021","1.0821"
"06-10-2021","1.0674"
"07-10-2021","1.0715"
"08-10-2021","1.1507"
"11-10-2021","1.1717"
"12-10-2021","1.132"
"13-10-2021","1.0517"
"14-10-2021","1.0172"
"15-10-2021","1.0748"
"18-10-2021","1.1096"
"19-10-2021","1.1307"
"20-10-2021","1.1311"
"21-10-2021","1.1872"
"22-10-2021","1.1467"
"25-10-2021","1.1229"
"26-10-2021","1.0971"
"27-10-2021","0.9554"
"28-10-2021","0.9709"
"29-10-2021","1.0507"
"01-11-2021","1.0836"
"02-11-2021","1.0458"
"03-11-2021","1.0865"
"04-11-2021","0.9511"
"05-11-2021","0.8308"
"08-11-2021","0.8435"
"09-11-2021","0.8135"
"10-11-2021","0.9353"
"11-11-2021","0.9279"
"12-11-2021","0.9229"
"15-11-2021","0.959"
"16-11-2021","0.9825"
"17-11-2021","0.9877"
"18-11-2021","0.9422"
"19-11-2021","0.8933"
"22-11-2021","0.9457"
"23-11-2021","0.9864"
"24-11-2021","1.025"
"25-11-2021","0.9838"
"26-11-2021","0.8224"
"29-11-2021","0.857"
"30-11-2021","0.841"
"01-12-2021","0.865"
"02-12-2021","0.8291"
"03-12-2021","0.797"
"06-12-2021","0.7543"
"07-12-2021","0.7407"
"08-12-2021","0.7661"
"09-12-2021","0.7615"
"10-12-2021","0.7382"
"13-12-2021","0.7301"
"14-12-2021","0.7546"
"15-12-2021","0.764"
"16-12-2021","0.7805"
"17-12-2021","0.8103"
"20-12-2021","0.8124"
"21-12-2021","0.9204"
"22-12-2021","0.8951"
"23-12-2021","0.9414"
"24-12-2021","0.9206"
"29-12-2021","1.0112"
"30-12-2021","0.9821"
"31-12-2021","1.013"
"04-01-2022","1.1133"
"05-01-2022","1.1028"
"06-01-2022","1.1712"
"07-01-2022","1.1948"
"10-01-2022","1.2208"
"11-01-2022","1.2063"
"12-01-2022","1.1839"
"13-01-2022","1.1474"
"14-01-2022","1.1673"
"17-01-2022","1.2015"
"18-01-2022","1.2381"
"19-01-2022","1.2939"
"20-01-2022","1.2468"
"21-01-2022","1.1964"
"24-01-2022","1.1525"
"25-01-2022","1.1771"
"26-01-2022","1.2292"
"27-01-2022","1.2588"
"28-01-2022","1.2658"
"31-01-2022","1.3348"
"01-02-2022","1.3344"
"02-02-2022","1.2765"
"03-02-2022","1.3968"
"04-02-2022","1.4391"
"07-02-2022","1.463"
"08-02-2022","1.5434"
"09-02-2022","1.4716"
"10-02-2022","1.5719"
"11-02-2022","1.5874"
"14-02-2022","1.6179"
"15-02-2022","1.6062"
"16-02-2022","1.5806"
"17-02-2022","1.5255"
"18-02-2022","1.4593"
"21-02-2022","1.4648"
"22-02-2022","1.5134"
"23-02-2022","1.5395"
"24-02-2022","1.4868"
"25-02-2022","1.4804"
"28-02-2022","1.4233"
"01-03-2022","1.1453"
"02-03-2022","1.2703"
"03-03-2022","1.3338"
"04-03-2022","1.2186"
"07-03-2022","1.3179"
"08-03-2022","1.4346"
"09-03-2022","1.5345"
"10-03-2022","1.5594"
"11-03-2022","1.5403"
"14-03-2022","1.6167"
"15-03-2022","1.6164"
"16-03-2022","1.6552"
"17-03-2022","1.5911"
"18-03-2022","1.5289"
"21-03-2022","1.6378"
"22-03-2022","1.7051"
"23-03-2022","1.7071"
"24-03-2022","1.6858"
"25-03-2022","1.7315"
"28-03-2022","1.6646"
"29-03-2022","1.693"
"30-03-2022","1.6946"
"31-03-2022","1.6696"
"01-04-2022","1.5251"
"04-04-2022","1.6199"
"05-04-2022","1.7111"
"06-04-2022","1.7691"
"07-04-2022","1.7843"
"08-04-2022","1.8111"
"11-04-2022","1.8555"
"12-04-2022","1.8189"
"13-04-2022","1.8443"
"14-04-2022","1.899"
"19-04-2022","2.0018"
"20-04-2022","1.9321"
"21-04-2022","1.9958"
"22-04-2022","1.9767"
"25-04-2022","1.8692"
"26-04-2022","1.8123"
"27-04-2022","1.8347"
"28-04-2022","1.8892"
"29-04-2022","1.9376"
"03-05-2022","1.9722"
"04-05-2022","1.9901"
"05-05-2022","1.9651"
"06-05-2022","2.0088"
"09-05-2022","1.9488"
"10-05-2022","1.8438"
"11-05-2022","1.8623"
"12-05-2022","1.7028"
"13-05-2022","1.7448"
"16-05-2022","1.7388"
"17-05-2022","1.8839"
"18-05-2022","1.8659"
"19-05-2022","1.8793"
"20-05-2022","1.8993"
"23-05-2022","1.984"
"24-05-2022","1.8746"
"25-05-2022","1.8999"
"26-05-2022","1.9727"
"27-05-2022","1.9216"
"30-05-2022","1.9786"
"31-05-2022","2.1072"
"01-06-2022","2.1294"
"06-06-2022","2.2435"
"07-06-2022","2.1854"
"08-06-2022","2.2207"
"09-06-2022","2.2972"
"10-06-2022","2.4046"
"13-06-2022","2.4819"
"14-06-2022","2.5249"
"15-06-2022","2.4242"
"16-06-2022","2.4913"
"17-06-2022","2.4819"
"20-06-2022","2.5849"
"21-06-2022","2.6263"
"22-06-2022","2.4592"
"23-06-2022","2.2844"
"24-06-2022","2.2954"
"27-06-2022","2.3787"
"28-06-2022","2.4684"
"29-06-2022","2.3848"
"30-06-2022","2.2806"
"01-07-2022","2.1225"
"04-07-2022","2.2354"
"05-07-2022","2.1628"
"06-07-2022","2.1235"
"07-07-2022","2.1828"
"08-07-2022","2.2671"
"11-07-2022","2.222"
"12-07-2022","2.1434"
"13-07-2022","2.1521"
"14-07-2022","2.1707"
"15-07-2022","2.2038"
"18-07-2022","2.2274"
"19-07-2022","2.3113"
"20-07-2022","2.2579"
"21-07-2022","2.1532"
"22-07-2022","2.0678"
"25-07-2022","2.0384"
"26-07-2022","2.0278"
"27-07-2022","2.0724"
"28-07-2022","1.9465"
"29-07-2022","1.9637"
"01-08-2022","1.8395"
"02-08-2022","1.9179"
"03-08-2022","2.02"
"04-08-2022","1.9591"
"05-08-2022","2.1381"
"08-08-2022","2.0194"
"09-08-2022","2.0666"
"10-08-2022","2.049"
"11-08-2022","2.1374"
"12-08-2022","2.2073"
"15-08-2022","2.068"
